WaferDiameter:300
(4.7,146.2)
(5.0,146.7)
(5.6,145.4)
(5.7,145.7)
(7.7,146.2)
(8.0,146.7)
(8.6,145.4)
(8.7,145.7)
(10.7,146.2)
(11.0,146.7)
(11.6,145.4)
(11.7,145.7)
(13.7,146.2)
(14.0,146.7)
(14.6,145.4)
(14.7,145.7)
(16.7,146.2)
(17.0,146.7)
(17.6,145.4)
(17.7,145.7)
(20.4,149.0)
(20.7,149.5)
(21.3,148.2)
(21.4,148.5)
(23.4,149.0)
(23.7,149.5)
(24.3,148.2)
(24.4,148.5)
(26.4,149.0)
(26.7,149.5)
(27.3,148.2)
(27.4,148.5)
(20.4,146.2)
(20.7,146.7)
(21.3,145.4)
(21.4,145.7)
(23.4,146.2)
(23.7,146.7)
(24.3,145.4)
(24.4,145.7)
(26.4,146.2)
(26.7,146.7)
(27.3,145.4)
(27.4,145.7)
(29.4,146.2)
(29.7,146.7)
(30.3,145.4)
(30.4,145.7)
(32.4,146.2)
(32.7,146.7)
(33.3,145.4)
(33.4,145.7)
(35.4,146.2)
(35.7,146.7)
(36.3,145.4)
(36.4,145.7)
(39.1,146.2)
(39.4,146.7)
(40.0,145.4)
(40.1,145.7)
(-58.1,139.7)
(-57.8,140.2)
(-57.2,138.9)
(-57.1,139.2)
(-51.4,142.5)
(-51.1,143.0)
(-50.5,141.7)
(-50.4,142.0)
(-48.4,142.5)
(-48.1,143.0)
(-47.5,141.7)
(-47.4,142.0)
(-45.4,142.5)
(-45.1,143.0)
(-44.5,141.7)
(-44.4,142.0)
(-42.4,142.5)
(-42.1,143.0)
(-41.5,141.7)
(-41.4,142.0)
(-39.4,142.5)
(-39.1,143.0)
(-38.5,141.7)
(-38.4,142.0)
(-54.4,139.7)
(-54.1,140.2)
(-53.5,138.9)
(-53.4,139.2)
(-51.4,139.7)
(-51.1,140.2)
(-50.5,138.9)
(-50.4,139.2)
(-48.4,139.7)
(-48.1,140.2)
(-47.5,138.9)
(-47.4,139.2)
(-45.4,139.7)
(-45.1,140.2)
(-44.5,138.9)
(-44.4,139.2)
(-42.4,139.7)
(-42.1,140.2)
(-41.5,138.9)
(-41.4,139.2)
(-39.4,139.7)
(-39.1,140.2)
(-38.5,138.9)
(-38.4,139.2)
(-35.7,142.5)
(-35.4,143.0)
(-34.8,141.7)
(-34.7,142.0)
(-32.7,142.5)
(-32.4,143.0)
(-31.8,141.7)
(-31.7,142.0)
(-29.7,142.5)
(-29.4,143.0)
(-28.8,141.7)
(-28.7,142.0)
(-26.7,142.5)
(-26.4,143.0)
(-25.8,141.7)
(-25.7,142.0)
(-23.7,142.5)
(-23.4,143.0)
(-22.8,141.7)
(-22.7,142.0)
(-20.7,142.5)
(-20.4,143.0)
(-19.8,141.7)
(-19.7,142.0)
(-35.7,139.7)
(-35.4,140.2)
(-34.8,138.9)
(-34.7,139.2)
(-32.7,139.7)
(-32.4,140.2)
(-31.8,138.9)
(-31.7,139.2)
(-29.7,139.7)
(-29.4,140.2)
(-28.8,138.9)
(-28.7,139.2)
(-26.7,139.7)
(-26.4,140.2)
(-25.8,138.9)
(-25.7,139.2)
(-23.7,139.7)
(-23.4,140.2)
(-22.8,138.9)
(-22.7,139.2)
(-20.7,139.7)
(-20.4,140.2)
(-19.8,138.9)
(-19.7,139.2)
(-17.0,142.5)
(-16.7,143.0)
(-16.1,141.7)
(-16.0,142.0)
(-14.0,142.5)
(-13.7,143.0)
(-13.1,141.7)
(-13.0,142.0)
(-11.0,142.5)
(-10.7,143.0)
(-10.1,141.7)
(-10.0,142.0)
(-8.0,142.5)
(-7.7,143.0)
(-7.1,141.7)
(-7.0,142.0)
(-5.0,142.5)
(-4.7,143.0)
(-4.1,141.7)
(-4.0,142.0)
(-2.0,142.5)
(-1.7,143.0)
(-1.1,141.7)
(-1.0,142.0)
(-17.0,139.7)
(-16.7,140.2)
(-16.1,138.9)
(-16.0,139.2)
(-14.0,139.7)
(-13.7,140.2)
(-13.1,138.9)
(-13.0,139.2)
(-11.0,139.7)
(-10.7,140.2)
(-10.1,138.9)
(-10.0,139.2)
(-8.0,139.7)
(-7.7,140.2)
(-7.1,138.9)
(-7.0,139.2)
(-5.0,139.7)
(-4.7,140.2)
(-4.1,138.9)
(-4.0,139.2)
(-2.0,139.7)
(-1.7,140.2)
(-1.1,138.9)
(-1.0,139.2)
(1.7,142.5)
(2.0,143.0)
(2.6,141.7)
(2.7,142.0)
(4.7,142.5)
(5.0,143.0)
(5.6,141.7)
(5.7,142.0)
(7.7,142.5)
(8.0,143.0)
(8.6,141.7)
(8.7,142.0)
(10.7,142.5)
(11.0,143.0)
(11.6,141.7)
(11.7,142.0)
(13.7,142.5)
(14.0,143.0)
(14.6,141.7)
(14.7,142.0)
(16.7,142.5)
(17.0,143.0)
(17.6,141.7)
(17.7,142.0)
(1.7,139.7)
(2.0,140.2)
(2.6,138.9)
(2.7,139.2)
(4.7,139.7)
(5.0,140.2)
(5.6,138.9)
(5.7,139.2)
(7.7,139.7)
(8.0,140.2)
(8.6,138.9)
(8.7,139.2)
(10.7,139.7)
(11.0,140.2)
(11.6,138.9)
(11.7,139.2)
(13.7,139.7)
(14.0,140.2)
(14.6,138.9)
(14.7,139.2)
(16.7,139.7)
(17.0,140.2)
(17.6,138.9)
(17.7,139.2)
(20.4,142.5)
(20.7,143.0)
(21.3,141.7)
(21.4,142.0)
(23.4,142.5)
(23.7,143.0)
(24.3,141.7)
(24.4,142.0)
(26.4,142.5)
(26.7,143.0)
(27.3,141.7)
(27.4,142.0)
(29.4,142.5)
(29.7,143.0)
(30.3,141.7)
(30.4,142.0)
(32.4,142.5)
(32.7,143.0)
(33.3,141.7)
(33.4,142.0)
(35.4,142.5)
(35.7,143.0)
(36.3,141.7)
(36.4,142.0)
(20.4,139.7)
(20.7,140.2)
(21.3,138.9)
(21.4,139.2)
(23.4,139.7)
(23.7,140.2)
(24.3,138.9)
(24.4,139.2)
(26.4,139.7)
(26.7,140.2)
(27.3,138.9)
(27.4,139.2)
(29.4,139.7)
(29.7,140.2)
(30.3,138.9)
(30.4,139.2)
(32.4,139.7)
(32.7,140.2)
(33.3,138.9)
(33.4,139.2)
(35.4,139.7)
(35.7,140.2)
(36.3,138.9)
(36.4,139.2)
(39.1,142.5)
(39.4,143.0)
(40.0,141.7)
(40.1,142.0)
(42.1,142.5)
(42.4,143.0)
(43.0,141.7)
(43.1,142.0)
(45.1,142.5)
(45.4,143.0)
(46.0,141.7)
(46.1,142.0)
(48.1,142.5)
(48.4,143.0)
(49.0,141.7)
(49.1,142.0)
(51.1,142.5)
(51.4,143.0)
(52.0,141.7)
(52.1,142.0)
(39.1,139.7)
(39.4,140.2)
(40.0,138.9)
(40.1,139.2)
(42.1,139.7)
(42.4,140.2)
(43.0,138.9)
(43.1,139.2)
(45.1,139.7)
(45.4,140.2)
(46.0,138.9)
(46.1,139.2)
(48.1,139.7)
(48.4,140.2)
(49.0,138.9)
(49.1,139.2)
(51.1,139.7)
(51.4,140.2)
(52.0,138.9)
(52.1,139.2)
(54.1,139.7)
(54.4,140.2)
(55.0,138.9)
(55.1,139.2)
(57.8,139.7)
(58.1,140.2)
(58.7,138.9)
(58.8,139.2)
(-67.1,136.0)
(-66.8,136.5)
(-66.2,135.2)
(-66.1,135.5)
(-64.1,136.0)
(-63.8,136.5)
(-63.2,135.2)
(-63.1,135.5)
(-61.1,136.0)
(-60.8,136.5)
(-60.2,135.2)
(-60.1,135.5)
(-58.1,136.0)
(-57.8,136.5)
(-57.2,135.2)
(-57.1,135.5)
(-73.1,133.2)
(-72.8,133.7)
(-72.2,132.4)
(-72.1,132.7)
(-70.1,133.2)
(-69.8,133.7)
(-69.2,132.4)
(-69.1,132.7)
(-67.1,133.2)
(-66.8,133.7)
(-66.2,132.4)
(-66.1,132.7)
(-64.1,133.2)
(-63.8,133.7)
(-63.2,132.4)
(-63.1,132.7)
(-61.1,133.2)
(-60.8,133.7)
(-60.2,132.4)
(-60.1,132.7)
(-58.1,133.2)
(-57.8,133.7)
(-57.2,132.4)
(-57.1,132.7)
(-54.4,136.0)
(-54.1,136.5)
(-53.5,135.2)
(-53.4,135.5)
(-51.4,136.0)
(-51.1,136.5)
(-50.5,135.2)
(-50.4,135.5)
(-48.4,136.0)
(-48.1,136.5)
(-47.5,135.2)
(-47.4,135.5)
(-45.4,136.0)
(-45.1,136.5)
(-44.5,135.2)
(-44.4,135.5)
(-42.4,136.0)
(-42.1,136.5)
(-41.5,135.2)
(-41.4,135.5)
(-39.4,136.0)
(-39.1,136.5)
(-38.5,135.2)
(-38.4,135.5)
(-54.4,133.2)
(-54.1,133.7)
(-53.5,132.4)
(-53.4,132.7)
(-51.4,133.2)
(-51.1,133.7)
(-50.5,132.4)
(-50.4,132.7)
(-48.4,133.2)
(-48.1,133.7)
(-47.5,132.4)
(-47.4,132.7)
(-45.4,133.2)
(-45.1,133.7)
(-44.5,132.4)
(-44.4,132.7)
(-42.4,133.2)
(-42.1,133.7)
(-41.5,132.4)
(-41.4,132.7)
(-39.4,133.2)
(-39.1,133.7)
(-38.5,132.4)
(-38.4,132.7)
(-35.7,136.0)
(-35.4,136.5)
(-34.8,135.2)
(-34.7,135.5)
(-32.7,136.0)
(-32.4,136.5)
(-31.8,135.2)
(-31.7,135.5)
(-29.7,136.0)
(-29.4,136.5)
(-28.8,135.2)
(-28.7,135.5)
(-26.7,136.0)
(-26.4,136.5)
(-25.8,135.2)
(-25.7,135.5)
(-23.7,136.0)
(-23.4,136.5)
(-22.8,135.2)
(-22.7,135.5)
(-20.7,136.0)
(-20.4,136.5)
(-19.8,135.2)
(-19.7,135.5)
(-35.7,133.2)
(-35.4,133.7)
(-34.8,132.4)
(-34.7,132.7)
(-32.7,133.2)
(-32.4,133.7)
(-31.8,132.4)
(-31.7,132.7)
(-29.7,133.2)
(-29.4,133.7)
(-28.8,132.4)
(-28.7,132.7)
(-26.7,133.2)
(-26.4,133.7)
(-25.8,132.4)
(-25.7,132.7)
(-23.7,133.2)
(-23.4,133.7)
(-22.8,132.4)
(-22.7,132.7)
(-20.7,133.2)
(-20.4,133.7)
(-19.8,132.4)
(-19.7,132.7)
(-17.0,136.0)
(-16.7,136.5)
(-16.1,135.2)
(-16.0,135.5)
(-14.0,136.0)
(-13.7,136.5)
(-13.1,135.2)
(-13.0,135.5)
(-11.0,136.0)
(-10.7,136.5)
(-10.1,135.2)
(-10.0,135.5)
(-8.0,136.0)
(-7.7,136.5)
(-7.1,135.2)
(-7.0,135.5)
(-5.0,136.0)
(-4.7,136.5)
(-4.1,135.2)
(-4.0,135.5)
(-2.0,136.0)
(-1.7,136.5)
(-1.1,135.2)
(-1.0,135.5)
(-17.0,133.2)
(-16.7,133.7)
(-16.1,132.4)
(-16.0,132.7)
(-14.0,133.2)
(-13.7,133.7)
(-13.1,132.4)
(-13.0,132.7)
(-11.0,133.2)
(-10.7,133.7)
(-10.1,132.4)
(-10.0,132.7)
(-8.0,133.2)
(-7.7,133.7)
(-7.1,132.4)
(-7.0,132.7)
(-5.0,133.2)
(-4.7,133.7)
(-4.1,132.4)
(-4.0,132.7)
(-2.0,133.2)
(-1.7,133.7)
(-1.1,132.4)
(-1.0,132.7)
(1.7,136.0)
(2.0,136.5)
(2.6,135.2)
(2.7,135.5)
(4.7,136.0)
(5.0,136.5)
(5.6,135.2)
(5.7,135.5)
(7.7,136.0)
(8.0,136.5)
(8.6,135.2)
(8.7,135.5)
(10.7,136.0)
(11.0,136.5)
(11.6,135.2)
(11.7,135.5)
(13.7,136.0)
(14.0,136.5)
(14.6,135.2)
(14.7,135.5)
(16.7,136.0)
(17.0,136.5)
(17.6,135.2)
(17.7,135.5)
(1.7,133.2)
(2.0,133.7)
(2.6,132.4)
(2.7,132.7)
(4.7,133.2)
(5.0,133.7)
(5.6,132.4)
(5.7,132.7)
(7.7,133.2)
(8.0,133.7)
(8.6,132.4)
(8.7,132.7)
(10.7,133.2)
(11.0,133.7)
(11.6,132.4)
(11.7,132.7)
(13.7,133.2)
(14.0,133.7)
(14.6,132.4)
(14.7,132.7)
(16.7,133.2)
(17.0,133.7)
(17.6,132.4)
(17.7,132.7)
(20.4,136.0)
(20.7,136.5)
(21.3,135.2)
(21.4,135.5)
(23.4,136.0)
(23.7,136.5)
(24.3,135.2)
(24.4,135.5)
(26.4,136.0)
(26.7,136.5)
(27.3,135.2)
(27.4,135.5)
(29.4,136.0)
(29.7,136.5)
(30.3,135.2)
(30.4,135.5)
(32.4,136.0)
(32.7,136.5)
(33.3,135.2)
(33.4,135.5)
(35.4,136.0)
(35.7,136.5)
(36.3,135.2)
(36.4,135.5)
(20.4,133.2)
(20.7,133.7)
(21.3,132.4)
(21.4,132.7)
(23.4,133.2)
(23.7,133.7)
(24.3,132.4)
(24.4,132.7)
(26.4,133.2)
(26.7,133.7)
(27.3,132.4)
(27.4,132.7)
(29.4,133.2)
(29.7,133.7)
(30.3,132.4)
(30.4,132.7)
(32.4,133.2)
(32.7,133.7)
(33.3,132.4)
(33.4,132.7)
(35.4,133.2)
(35.7,133.7)
(36.3,132.4)
(36.4,132.7)
(39.1,136.0)
(39.4,136.5)
(40.0,135.2)
(40.1,135.5)
(42.1,136.0)
(42.4,136.5)
(43.0,135.2)
(43.1,135.5)
(45.1,136.0)
(45.4,136.5)
(46.0,135.2)
(46.1,135.5)
(48.1,136.0)
(48.4,136.5)
(49.0,135.2)
(49.1,135.5)
(51.1,136.0)
(51.4,136.5)
(52.0,135.2)
(52.1,135.5)
(54.1,136.0)
(54.4,136.5)
(55.0,135.2)
(55.1,135.5)
(39.1,133.2)
(39.4,133.7)
(40.0,132.4)
(40.1,132.7)
(42.1,133.2)
(42.4,133.7)
(43.0,132.4)
(43.1,132.7)
(45.1,133.2)
(45.4,133.7)
(46.0,132.4)
(46.1,132.7)
(48.1,133.2)
(48.4,133.7)
(49.0,132.4)
(49.1,132.7)
(51.1,133.2)
(51.4,133.7)
(52.0,132.4)
(52.1,132.7)
(54.1,133.2)
(54.4,133.7)
(55.0,132.4)
(55.1,132.7)
(57.8,136.0)
(58.1,136.5)
(58.7,135.2)
(58.8,135.5)
(60.8,136.0)
(61.1,136.5)
(61.7,135.2)
(61.8,135.5)
(63.8,136.0)
(64.1,136.5)
(64.7,135.2)
(64.8,135.5)
(66.8,136.0)
(67.1,136.5)
(67.7,135.2)
(67.8,135.5)
(57.8,133.2)
(58.1,133.7)
(58.7,132.4)
(58.8,132.7)
(60.8,133.2)
(61.1,133.7)
(61.7,132.4)
(61.8,132.7)
(63.8,133.2)
(64.1,133.7)
(64.7,132.4)
(64.8,132.7)
(66.8,133.2)
(67.1,133.7)
(67.7,132.4)
(67.8,132.7)
(69.8,133.2)
(70.1,133.7)
(70.7,132.4)
(70.8,132.7)
(-79.8,129.5)
(-79.5,130.0)
(-78.9,128.7)
(-78.8,129.0)
(-76.8,129.5)
(-76.5,130.0)
(-75.9,128.7)
(-75.8,129.0)
(-82.8,126.7)
(-82.5,127.2)
(-81.9,125.9)
(-81.8,126.2)
(-79.8,126.7)
(-79.5,127.2)
(-78.9,125.9)
(-78.8,126.2)
(-76.8,126.7)
(-76.5,127.2)
(-75.9,125.9)
(-75.8,126.2)
(-73.1,129.5)
(-72.8,130.0)
(-72.2,128.7)
(-72.1,129.0)
(-70.1,129.5)
(-69.8,130.0)
(-69.2,128.7)
(-69.1,129.0)
(-67.1,129.5)
(-66.8,130.0)
(-66.2,128.7)
(-66.1,129.0)
(-64.1,129.5)
(-63.8,130.0)
(-63.2,128.7)
(-63.1,129.0)
(-61.1,129.5)
(-60.8,130.0)
(-60.2,128.7)
(-60.1,129.0)
(-58.1,129.5)
(-57.8,130.0)
(-57.2,128.7)
(-57.1,129.0)
(-73.1,126.7)
(-72.8,127.2)
(-72.2,125.9)
(-72.1,126.2)
(-70.1,126.7)
(-69.8,127.2)
(-69.2,125.9)
(-69.1,126.2)
(-67.1,126.7)
(-66.8,127.2)
(-66.2,125.9)
(-66.1,126.2)
(-64.1,126.7)
(-63.8,127.2)
(-63.2,125.9)
(-63.1,126.2)
(-61.1,126.7)
(-60.8,127.2)
(-60.2,125.9)
(-60.1,126.2)
(-58.1,126.7)
(-57.8,127.2)
(-57.2,125.9)
(-57.1,126.2)
(-54.4,129.5)
(-54.1,130.0)
(-53.5,128.7)
(-53.4,129.0)
(-51.4,129.5)
(-51.1,130.0)
(-50.5,128.7)
(-50.4,129.0)
(-48.4,129.5)
(-48.1,130.0)
(-47.5,128.7)
(-47.4,129.0)
(-45.4,129.5)
(-45.1,130.0)
(-44.5,128.7)
(-44.4,129.0)
(-42.4,129.5)
(-42.1,130.0)
(-41.5,128.7)
(-41.4,129.0)
(-39.4,129.5)
(-39.1,130.0)
(-38.5,128.7)
(-38.4,129.0)
(-54.4,126.7)
(-54.1,127.2)
(-53.5,125.9)
(-53.4,126.2)
(-51.4,126.7)
(-51.1,127.2)
(-50.5,125.9)
(-50.4,126.2)
(-48.4,126.7)
(-48.1,127.2)
(-47.5,125.9)
(-47.4,126.2)
(-45.4,126.7)
(-45.1,127.2)
(-44.5,125.9)
(-44.4,126.2)
(-42.4,126.7)
(-42.1,127.2)
(-41.5,125.9)
(-41.4,126.2)
(-39.4,126.7)
(-39.1,127.2)
(-38.5,125.9)
(-38.4,126.2)
(-35.7,129.5)
(-35.4,130.0)
(-34.8,128.7)
(-34.7,129.0)
(-32.7,129.5)
(-32.4,130.0)
(-31.8,128.7)
(-31.7,129.0)
(-29.7,129.5)
(-29.4,130.0)
(-28.8,128.7)
(-28.7,129.0)
(-26.7,129.5)
(-26.4,130.0)
(-25.8,128.7)
(-25.7,129.0)
(-23.7,129.5)
(-23.4,130.0)
(-22.8,128.7)
(-22.7,129.0)
(-20.7,129.5)
(-20.4,130.0)
(-19.8,128.7)
(-19.7,129.0)
(-35.7,126.7)
(-35.4,127.2)
(-34.8,125.9)
(-34.7,126.2)
(-32.7,126.7)
(-32.4,127.2)
(-31.8,125.9)
(-31.7,126.2)
(-29.7,126.7)
(-29.4,127.2)
(-28.8,125.9)
(-28.7,126.2)
(-26.7,126.7)
(-26.4,127.2)
(-25.8,125.9)
(-25.7,126.2)
(-23.7,126.7)
(-23.4,127.2)
(-22.8,125.9)
(-22.7,126.2)
(-20.7,126.7)
(-20.4,127.2)
(-19.8,125.9)
(-19.7,126.2)
(-17.0,129.5)
(-16.7,130.0)
(-16.1,128.7)
(-16.0,129.0)
(-14.0,129.5)
(-13.7,130.0)
(-13.1,128.7)
(-13.0,129.0)
(-11.0,129.5)
(-10.7,130.0)
(-10.1,128.7)
(-10.0,129.0)
(-8.0,129.5)
(-7.7,130.0)
(-7.1,128.7)
(-7.0,129.0)
(-5.0,129.5)
(-4.7,130.0)
(-4.1,128.7)
(-4.0,129.0)
(-2.0,129.5)
(-1.7,130.0)
(-1.1,128.7)
(-1.0,129.0)
(-17.0,126.7)
(-16.7,127.2)
(-16.1,125.9)
(-16.0,126.2)
(-14.0,126.7)
(-13.7,127.2)
(-13.1,125.9)
(-13.0,126.2)
(-11.0,126.7)
(-10.7,127.2)
(-10.1,125.9)
(-10.0,126.2)
(-8.0,126.7)
(-7.7,127.2)
(-7.1,125.9)
(-7.0,126.2)
(-5.0,126.7)
(-4.7,127.2)
(-4.1,125.9)
(-4.0,126.2)
(-2.0,126.7)
(-1.7,127.2)
(-1.1,125.9)
(-1.0,126.2)
(1.7,129.5)
(2.0,130.0)
(2.6,128.7)
(2.7,129.0)
(4.7,129.5)
(5.0,130.0)
(5.6,128.7)
(5.7,129.0)
(7.7,129.5)
(8.0,130.0)
(8.6,128.7)
(8.7,129.0)
(10.7,129.5)
(11.0,130.0)
(11.6,128.7)
(11.7,129.0)
(13.7,129.5)
(14.0,130.0)
(14.6,128.7)
(14.7,129.0)
(16.7,129.5)
(17.0,130.0)
(17.6,128.7)
(17.7,129.0)
(1.7,126.7)
(2.0,127.2)
(2.6,125.9)
(2.7,126.2)
(4.7,126.7)
(5.0,127.2)
(5.6,125.9)
(5.7,126.2)
(7.7,126.7)
(8.0,127.2)
(8.6,125.9)
(8.7,126.2)
(10.7,126.7)
(11.0,127.2)
(11.6,125.9)
(11.7,126.2)
(13.7,126.7)
(14.0,127.2)
(14.6,125.9)
(14.7,126.2)
(16.7,126.7)
(17.0,127.2)
(17.6,125.9)
(17.7,126.2)
(20.4,129.5)
(20.7,130.0)
(21.3,128.7)
(21.4,129.0)
(23.4,129.5)
(23.7,130.0)
(24.3,128.7)
(24.4,129.0)
(26.4,129.5)
(26.7,130.0)
(27.3,128.7)
(27.4,129.0)
(29.4,129.5)
(29.7,130.0)
(30.3,128.7)
(30.4,129.0)
(32.4,129.5)
(32.7,130.0)
(33.3,128.7)
(33.4,129.0)
(35.4,129.5)
(35.7,130.0)
(36.3,128.7)
(36.4,129.0)
(20.4,126.7)
(20.7,127.2)
(21.3,125.9)
(21.4,126.2)
(23.4,126.7)
(23.7,127.2)
(24.3,125.9)
(24.4,126.2)
(26.4,126.7)
(26.7,127.2)
(27.3,125.9)
(27.4,126.2)
(29.4,126.7)
(29.7,127.2)
(30.3,125.9)
(30.4,126.2)
(32.4,126.7)
(32.7,127.2)
(33.3,125.9)
(33.4,126.2)
(35.4,126.7)
(35.7,127.2)
(36.3,125.9)
(36.4,126.2)
(39.1,129.5)
(39.4,130.0)
(40.0,128.7)
(40.1,129.0)
(42.1,129.5)
(42.4,130.0)
(43.0,128.7)
(43.1,129.0)
(45.1,129.5)
(45.4,130.0)
(46.0,128.7)
(46.1,129.0)
(48.1,129.5)
(48.4,130.0)
(49.0,128.7)
(49.1,129.0)
(51.1,129.5)
(51.4,130.0)
(52.0,128.7)
(52.1,129.0)
(54.1,129.5)
(54.4,130.0)
(55.0,128.7)
(55.1,129.0)
(39.1,126.7)
(39.4,127.2)
(40.0,125.9)
(40.1,126.2)
(42.1,126.7)
(42.4,127.2)
(43.0,125.9)
(43.1,126.2)
(45.1,126.7)
(45.4,127.2)
(46.0,125.9)
(46.1,126.2)
(48.1,126.7)
(48.4,127.2)
(49.0,125.9)
(49.1,126.2)
(51.1,126.7)
(51.4,127.2)
(52.0,125.9)
(52.1,126.2)
(54.1,126.7)
(54.4,127.2)
(55.0,125.9)
(55.1,126.2)
(57.8,129.5)
(58.1,130.0)
(58.7,128.7)
(58.8,129.0)
(60.8,129.5)
(61.1,130.0)
(61.7,128.7)
(61.8,129.0)
(63.8,129.5)
(64.1,130.0)
(64.7,128.7)
(64.8,129.0)
(66.8,129.5)
(67.1,130.0)
(67.7,128.7)
(67.8,129.0)
(69.8,129.5)
(70.1,130.0)
(70.7,128.7)
(70.8,129.0)
(72.8,129.5)
(73.1,130.0)
(73.7,128.7)
(73.8,129.0)
(57.8,126.7)
(58.1,127.2)
(58.7,125.9)
(58.8,126.2)
(60.8,126.7)
(61.1,127.2)
(61.7,125.9)
(61.8,126.2)
(63.8,126.7)
(64.1,127.2)
(64.7,125.9)
(64.8,126.2)
(66.8,126.7)
(67.1,127.2)
(67.7,125.9)
(67.8,126.2)
(69.8,126.7)
(70.1,127.2)
(70.7,125.9)
(70.8,126.2)
(72.8,126.7)
(73.1,127.2)
(73.7,125.9)
(73.8,126.2)
(76.5,129.5)
(76.8,130.0)
(77.4,128.7)
(77.5,129.0)
(76.5,126.7)
(76.8,127.2)
(77.4,125.9)
(77.5,126.2)
(79.5,126.7)
(79.8,127.2)
(80.4,125.9)
(80.5,126.2)
(82.5,126.7)
(82.8,127.2)
(83.4,125.9)
(83.5,126.2)
(-88.8,123.0)
(-88.5,123.5)
(-87.9,122.2)
(-87.8,122.5)
(-85.8,123.0)
(-85.5,123.5)
(-84.9,122.2)
(-84.8,122.5)
(-82.8,123.0)
(-82.5,123.5)
(-81.9,122.2)
(-81.8,122.5)
(-79.8,123.0)
(-79.5,123.5)
(-78.9,122.2)
(-78.8,122.5)
(-76.8,123.0)
(-76.5,123.5)
(-75.9,122.2)
(-75.8,122.5)
(-91.8,120.2)
(-91.5,120.7)
(-90.9,119.4)
(-90.8,119.7)
(-88.8,120.2)
(-88.5,120.7)
(-87.9,119.4)
(-87.8,119.7)
(-85.8,120.2)
(-85.5,120.7)
(-84.9,119.4)
(-84.8,119.7)
(-82.8,120.2)
(-82.5,120.7)
(-81.9,119.4)
(-81.8,119.7)
(-79.8,120.2)
(-79.5,120.7)
(-78.9,119.4)
(-78.8,119.7)
(-76.8,120.2)
(-76.5,120.7)
(-75.9,119.4)
(-75.8,119.7)
(-73.1,123.0)
(-72.8,123.5)
(-72.2,122.2)
(-72.1,122.5)
(-70.1,123.0)
(-69.8,123.5)
(-69.2,122.2)
(-69.1,122.5)
(-67.1,123.0)
(-66.8,123.5)
(-66.2,122.2)
